epoch,loss,lr,val_loss
0,0.10259875655174255,0.00051,0.024691786617040634
1,0.018975863233208656,0.00051,0.01380227692425251
2,0.012528705410659313,0.00051,0.011281237006187439
3,0.010356667451560497,0.00051,0.009853526949882507
4,0.00933532789349556,0.00051,0.00881879311054945
5,0.008602217771112919,0.00051,0.008304056711494923
6,0.008131465874612331,0.00051,0.007766882888972759
7,0.007851744070649147,0.00051,0.007826886139810085
8,0.007602328434586525,0.00051,0.007588565815240145
9,0.007452905178070068,0.00051,0.007303174585103989
10,0.0072739748284220695,0.00051,0.007041021715849638
11,0.007163473404943943,0.00051,0.0069550988264381886
12,0.0070579624734818935,0.00051,0.007079737260937691
13,0.006985028274357319,0.00051,0.007206499110907316
14,0.006899589207023382,0.00051,0.006890781689435244
15,0.006857221480458975,0.00051,0.006670852657407522
16,0.006793896201997995,0.00051,0.0066017648205161095
17,0.00670471228659153,0.00051,0.006557520013302565
18,0.006641612853854895,0.00051,0.006700319703668356
19,0.00658081891015172,0.00051,0.006471459288150072
20,0.006523975171148777,0.00051,0.007997995242476463
21,0.006479355506598949,0.00051,0.0068242233246564865
22,0.006418097764253616,0.00051,0.006393992807716131
23,0.006349120754748583,0.00051,0.006497708149254322
24,0.006336376070976257,0.00051,0.006200646515935659
25,0.006256810389459133,0.00051,0.006090395152568817
26,0.006222204305231571,0.00051,0.0064066569320857525
27,0.00618974631652236,0.00051,0.006228336598724127
28,0.006147897336632013,0.00051,0.0060020736418664455
29,0.0061294338665902615,0.00051,0.0060792239382863045
30,0.006090342532843351,0.00051,0.006026554387062788
31,0.006079104728996754,0.00051,0.006202853750437498
32,0.006038980092853308,0.00051,0.006070076487958431
33,0.006032525561749935,0.00051,0.006208853330463171
34,0.005962358321994543,0.00051,0.005861323326826096
35,0.005960121285170317,0.00051,0.0058219037018716335
36,0.005882816854864359,0.00051,0.005902810953557491
37,0.005895138252526522,0.00051,0.006085889879614115
38,0.005849783308804035,0.00051,0.005768458358943462
39,0.005815561395138502,0.00051,0.005604143254458904
40,0.005817905068397522,0.00051,0.005696075037121773
41,0.005782118998467922,0.00051,0.005705187097191811
42,0.00575165543705225,0.00051,0.005659887101501226
43,0.005778736900538206,0.00051,0.0057470593601465225
44,0.005692834500223398,0.00051,0.005831149872392416
45,0.005752794444561005,0.00051,0.005724940448999405
46,0.0056917243637144566,0.00051,0.005418847315013409
47,0.0056480523198843,0.00051,0.005670329090207815
48,0.005629966035485268,0.00051,0.005662258714437485
49,0.005658146925270557,0.00051,0.005516387987881899
50,0.005597146227955818,0.00051,0.005784822162240744
51,0.005614730529487133,0.00051,0.0056171598844230175
52,0.005571190267801285,0.00051,0.0053772456012666225
53,0.005579722113907337,0.00051,0.005714689381420612
54,0.005565470550209284,0.00051,0.005628395359963179
55,0.0055552381090819836,0.00051,0.005400108639150858
56,0.005259440280497074,0.000255,0.005317998584359884
57,0.005271367263048887,0.000255,0.005255726631730795
58,0.005241810344159603,0.000255,0.005234885029494762
59,0.005256603006273508,0.000255,0.0056093125604093075
60,0.005198414903134108,0.000255,0.005226548295468092
61,0.005223994143307209,0.000255,0.005162674002349377
62,0.005196955520659685,0.000255,0.005181058309972286
63,0.0052115051075816154,0.000255,0.005173368379473686
64,0.0051437183283269405,0.000255,0.005068725440651178
65,0.0051640914753079414,0.000255,0.005399306770414114
66,0.005192852579057217,0.000255,0.005345962475985289
67,0.005213932134211063,0.000255,0.005139663349837065
68,0.005120610818266869,0.000255,0.005066103767603636
69,0.005161770619452,0.000255,0.005141566973179579
70,0.0051092966459691525,0.000255,0.005071758758276701
71,0.0049931942485272884,0.0001275,0.005182923283427954
72,0.004997866693884134,0.0001275,0.004943005740642548
73,0.004974385257810354,0.0001275,0.005012386478483677
74,0.004980536177754402,0.0001275,0.0049909441731870174
75,0.004957056138664484,0.0001275,0.005001795943826437
76,0.004964599385857582,0.0001275,0.004995245020836592
77,0.004954075440764427,0.0001275,0.005052311811596155
78,0.004961099475622177,0.0001275,0.004934953060001135
79,0.004961402155458927,0.0001275,0.00503330584615469
80,0.00498173525556922,0.0001275,0.005049494095146656
81,0.004942392930388451,0.0001275,0.004974115174263716
82,0.004894623067229986,6.375e-05,0.004907489754259586
83,0.004889441654086113,6.375e-05,0.004941373597830534
84,0.004889488685876131,6.375e-05,0.004954009782522917
85,0.004887052346020937,6.375e-05,0.004964388906955719
86,0.004891202785074711,6.375e-05,0.004897409584373236
87,0.0048793768510222435,6.375e-05,0.004890996962785721
88,0.0048789940774440765,6.375e-05,0.004883838351815939
89,0.004857421386986971,6.375e-05,0.004906094633042812
90,0.004869283642619848,6.375e-05,0.004927321802824736
91,0.0048299869522452354,3.1875e-05,0.004855195991694927
92,0.004829931538552046,3.1875e-05,0.0048658885061740875
93,0.0048290034756064415,3.1875e-05,0.004884363617748022
94,0.004828304518014193,3.1875e-05,0.004863851238042116
95,0.004831403028219938,3.1875e-05,0.004862077068537474
96,0.0048290882259607315,3.1875e-05,0.004863412585109472
97,0.004819979425519705,3.1875e-05,0.004864697344601154
98,0.004821435548365116,3.1875e-05,0.004878091625869274
99,0.004822951275855303,3.1875e-05,0.0049245101399719715
100,0.004807465244084597,1.59375e-05,0.00484824925661087
101,0.004798535257577896,1.59375e-05,0.004847813863307238
102,0.004800048191100359,1.59375e-05,0.0048585995100438595
103,0.004797184374183416,1.59375e-05,0.00484478147700429
104,0.004793234635144472,1.59375e-05,0.004827999044209719
105,0.0047958227805793285,1.59375e-05,0.004852249752730131
106,0.004795330110937357,1.59375e-05,0.004847545176744461
107,0.004796507768332958,1.59375e-05,0.004842844326049089
108,0.0047921896912157536,1.59375e-05,0.00485135056078434
109,0.0047920458018779755,1.59375e-05,0.004841168876737356
110,0.0047896564938127995,1.59375e-05,0.004842818249017
111,0.004791904240846634,1.59375e-05,0.004840448964387178
112,0.00478825019672513,1.59375e-05,0.0048361667431890965
113,0.004795285407453775,1.59375e-05,0.004842363763600588
114,0.004780201241374016,7.96875e-06,0.004829821176826954
115,0.004779196809977293,7.96875e-06,0.004835688974708319
116,0.0047796256840229034,7.96875e-06,0.004833444952964783
