epoch,loss,lr,val_loss
0,0.003014052752405405,0.00051,0.0004987833672203124
1,0.00023210627841763198,0.00051,0.00022267515305429697
2,0.0001409132091794163,0.00051,0.00019965512910857797
3,0.00013394308916758746,0.00051,0.00020775251323357224
4,0.00012916621926706284,0.00051,0.00020469582523219287
5,0.00011938001989619806,0.00051,0.00017313649004790932
6,0.00010555670451140031,0.00051,0.00016628728189971298
7,9.93668072624132e-05,0.00051,0.00016323292220477015
8,9.669508290244266e-05,0.00051,0.0001574006164446473
9,9.445053728995845e-05,0.00051,0.0001572955952724442
10,9.215812315233052e-05,0.00051,0.0001552710309624672
11,8.780226926319301e-05,0.000255,0.00014549509796779603
12,8.732124842936173e-05,0.000255,0.00013693154323846102
13,8.653249096823856e-05,0.000255,0.00015185587108135223
14,8.616164268460125e-05,0.000255,0.00016520290228072554
15,8.573169179726392e-05,0.000255,0.0001473341981181875
16,8.510040788678452e-05,0.000255,0.00013988454884383827
17,8.466436702292413e-05,0.000255,0.00014005001867190003
18,8.39510903460905e-05,0.000255,0.0001408333337167278
19,8.270618127426133e-05,0.000255,0.00014096182712819427
20,7.877987809479237e-05,0.0001275,0.00013477812171913683
21,7.762097811792046e-05,0.0001275,0.00013018312165513635
22,7.672232459299266e-05,0.0001275,0.00013735507673118263
23,7.5830816058442e-05,0.0001275,0.00013085626414977014
24,7.495771569665521e-05,0.0001275,0.00013374209811445326
25,7.368825026787817e-05,0.0001275,0.0001240452693309635
26,7.25128993508406e-05,0.0001275,0.00012648401025217026
27,7.152202306315303e-05,0.0001275,0.00012684808461926877
28,7.05531783751212e-05,0.0001275,0.0001274378300877288
29,6.913184915902093e-05,6.375e-05,0.00011815317702712491
30,6.883282185299322e-05,6.375e-05,0.00012056559353368357
31,6.858353299321607e-05,6.375e-05,0.00011894402268808335
32,6.830498750787228e-05,6.375e-05,0.00011801828077295795
33,6.818347901571542e-05,6.375e-05,0.00011586432083277032
34,6.791637133574113e-05,6.375e-05,0.00012112963304389268
35,6.777501403121278e-05,6.375e-05,0.00012132990377722308
36,6.765631405869499e-05,6.375e-05,0.00011936782539123669
37,6.753521302016452e-05,6.375e-05,0.0001229247427545488
38,6.74463008181192e-05,6.375e-05,0.00012368046736810356
39,6.676669727312401e-05,3.1875e-05,0.00011710922990459949
40,6.678981299046427e-05,3.1875e-05,0.00011687208461808041
41,6.67170315864496e-05,3.1875e-05,0.0001167942100437358
42,6.667972775176167e-05,3.1875e-05,0.00011925446597160771
43,6.65870466036722e-05,3.1875e-05,0.0001191850533359684
44,6.652362208114937e-05,3.1875e-05,0.00011583314335439354
45,6.65079933241941e-05,3.1875e-05,0.0001162914268206805
46,6.64874751237221e-05,3.1875e-05,0.00011933453060919419
47,6.64054969092831e-05,3.1875e-05,0.00011701550829457119
48,6.610994751099497e-05,1.59375e-05,0.00011978036491200328
49,6.605131056858227e-05,1.59375e-05,0.00011767073738155887
50,6.606616079807281e-05,1.59375e-05,0.00012007789337076247
51,6.604156078537926e-05,1.59375e-05,0.0001173135606222786
52,6.603401561733335e-05,1.59375e-05,0.00011898128286702558
53,6.602269422728568e-05,1.59375e-05,0.00011669974628603086
54,6.598239269806072e-05,1.59375e-05,0.00011564762098714709
55,6.596442108275369e-05,1.59375e-05,0.00011813264427473769
56,6.596255116164684e-05,1.59375e-05,0.00011689071834553033
57,6.578792090294883e-05,7.96875e-06,0.00011747546523110941
58,6.578234751941636e-05,7.96875e-06,0.00011628123320406303
59,6.576753366971388e-05,7.96875e-06,0.00011736986925825477
60,6.576778105227277e-05,7.96875e-06,0.00011709132377291098
61,6.577278691111133e-05,7.96875e-06,0.0001173016571556218
62,6.574180588359013e-05,7.96875e-06,0.00011605419422267005
63,6.574809231096879e-05,7.96875e-06,0.00011836730118375272
64,6.574377039214596e-05,7.96875e-06,0.0001180371837108396
65,6.571844278369099e-05,7.96875e-06,0.0001176768564619124
66,6.563319766428322e-05,3.984375e-06,0.00011666935461107641
