epoch,loss,lr,val_loss
0,0.004133132286369801,0.00051,0.0005346004036255181
1,0.0003974315768573433,0.00051,0.0004989703302271664
2,0.0003346718440297991,0.00051,0.0003904050390701741
3,0.0002967460604850203,0.00051,0.0003725080459844321
4,0.000290218333248049,0.00051,0.0003656379412859678
5,0.00028619880322366953,0.00051,0.00035909470170736313
6,0.0002841693349182606,0.00051,0.00037972911377437413
7,0.0002817791828420013,0.00051,0.00037380296271294355
8,0.0002811073500197381,0.00051,0.00038133212365210056
9,0.00027944653993472457,0.00051,0.00036497824476100504
10,0.0002786550030577928,0.00051,0.0003710254386533052
11,0.0002619271690491587,0.00051,0.0003221640072297305
12,0.00022858729062136263,0.000255,0.0002985541650559753
13,0.00021832856873515993,0.000255,0.00028954545268788934
14,0.0002089828485623002,0.000255,0.0002812843886204064
15,0.00019918219186365604,0.000255,0.00028503997600637376
16,0.00019122577214147896,0.000255,0.0002601571031846106
17,0.00018512697715777904,0.000255,0.00025741479475982487
18,0.00018176401499658823,0.000255,0.000249434175202623
19,0.00017934625793714076,0.000255,0.00024215869780164212
20,0.000176918096258305,0.000255,0.0002537757973186672
21,0.0001752262032823637,0.000255,0.0002494724467396736
22,0.00017416385526303202,0.000255,0.00024071511870715767
23,0.0001701850997051224,0.0001275,0.0002420934324618429
24,0.0001695651008049026,0.0001275,0.00023476251226384193
25,0.00016893404244910926,0.0001275,0.00023822807997930795
26,0.0001684125600149855,0.0001275,0.00023539128596894443
27,0.00016781392332632095,0.0001275,0.00023788523685652763
28,0.0001673282531555742,0.0001275,0.0002321830834262073
29,0.00016682314162608236,0.0001275,0.00023384933592751622
30,0.0001662642025621608,0.0001275,0.00023133876675274223
31,0.0001658495602896437,0.0001275,0.00023292697733268142
32,0.00016391924873460084,6.375e-05,0.00023663359752390534
33,0.00016372144455090165,6.375e-05,0.00023055364727042615
34,0.0001635796797927469,6.375e-05,0.00023352635616902262
35,0.0001632580824662,6.375e-05,0.00022997685300651938
36,0.00016304224845953286,6.375e-05,0.00023165918537415564
37,0.00016280247655231506,6.375e-05,0.00023256527492776513
38,0.000162662094226107,6.375e-05,0.00023055673227645457
39,0.0001625276345293969,6.375e-05,0.00023364431399386376
40,0.0001622511335881427,6.375e-05,0.0002261779154650867
41,0.00016125808178912848,3.1875e-05,0.0002240706089651212
42,0.00016111180593725294,3.1875e-05,0.00022725190501660109
43,0.0001610856706975028,3.1875e-05,0.00022891245316714048
44,0.000161003801622428,3.1875e-05,0.00022499350598081946
45,0.00016089226119220257,3.1875e-05,0.00022488398826681077
46,0.00016074969607871026,3.1875e-05,0.00022658547095488757
47,0.00016076701285783201,3.1875e-05,0.00022433159756474197
48,0.000160645431606099,3.1875e-05,0.0002261293848278001
49,0.0001604524441063404,3.1875e-05,0.0002270582626806572
50,0.00016004257486201823,1.59375e-05,0.00022748063202016056
51,0.00015998400340322405,1.59375e-05,0.00022404186893254519
52,0.00015991766122169793,1.59375e-05,0.00022687710588797927
53,0.00015991958207450807,1.59375e-05,0.00022605205595027655
54,0.0001598782546352595,1.59375e-05,0.00022535295283887535
55,0.0001597534428583458,1.59375e-05,0.00022659904789179564
56,0.00015970067761372775,1.59375e-05,0.00022559369972441345
57,0.00015969453670550138,1.59375e-05,0.0002250418037874624
58,0.00015963685291353613,1.59375e-05,0.0002277348394272849
59,0.0001593944034539163,7.96875e-06,0.00022641688701696694
60,0.0001593665947439149,7.96875e-06,0.00022501376224681735
61,0.00015934414113871753,7.96875e-06,0.00022453299607150257
62,0.00015935239207465202,7.96875e-06,0.00022488219838123769
63,0.00015927976346574724,7.96875e-06,0.00022614769113715738
