epoch,loss,lr,val_loss
0,2780.644775390625,0.00051,241.5453338623047
1,57.0191535949707,0.00051,125.37639617919922
2,33.51111602783203,0.00051,118.70977020263672
3,41.880619049072266,0.00051,113.1247787475586
4,27.599746704101562,0.00051,105.19304656982422
5,25.200626373291016,0.00051,96.8114013671875
6,20.237890243530273,0.00051,96.73131561279297
7,17.83501625061035,0.00051,85.7118911743164
8,13.619060516357422,0.00051,96.03943634033203
9,10.989519119262695,0.00051,116.71439361572266
10,14.95414924621582,0.00051,93.18645477294922
11,10.855880737304688,0.00051,82.69395446777344
12,10.518235206604004,0.00051,90.23330688476562
13,9.694500923156738,0.00051,81.45690155029297
14,10.121623039245605,0.00051,75.10664367675781
15,12.77083969116211,0.00051,79.54151153564453
16,8.050248146057129,0.00051,79.37674713134766
17,12.646698951721191,0.00051,77.06070709228516
18,8.353788375854492,0.00051,67.56869506835938
19,7.639184474945068,0.00051,78.69938659667969
20,7.875453472137451,0.00051,73.11666870117188
21,7.900949954986572,0.00051,74.14022827148438
22,8.3907470703125,0.00051,79.5830307006836
23,6.051252365112305,0.00051,81.561279296875
24,9.834351539611816,0.00051,73.5801773071289
25,7.8340325355529785,0.00051,76.61454772949219
26,7.952629566192627,0.00051,70.2265396118164
27,7.5658416748046875,0.00051,76.92584228515625
28,4.619241237640381,0.000255,73.44705200195312
29,5.02173376083374,0.000255,75.81474304199219
30,4.935253143310547,0.000255,76.62242889404297
