epoch,loss,lr,val_loss
0,0.09807846695184708,0.00051,0.017525799572467804
1,0.013724208809435368,0.00051,0.01159526314586401
2,0.010463940910995007,0.00051,0.00912944320589304
3,0.009039376862347126,0.00051,0.00845751166343689
4,0.00821118988096714,0.00051,0.00811827089637518
5,0.00774367805570364,0.00051,0.007435987237840891
6,0.007470924872905016,0.00051,0.007164067588746548
7,0.007196636870503426,0.00051,0.006971566006541252
8,0.0070549375377595425,0.00051,0.006560970097780228
9,0.006888998206704855,0.00051,0.007448357064276934
10,0.0067606461234390736,0.00051,0.006915617268532515
11,0.006699878256767988,0.00051,0.006427178159356117
12,0.006650462746620178,0.00051,0.0064473748207092285
13,0.006575411185622215,0.00051,0.006279752589762211
14,0.006515354849398136,0.00051,0.00626778369769454
15,0.006457867566496134,0.00051,0.006232935935258865
16,0.006432455498725176,0.00051,0.006501548457890749
17,0.006383237428963184,0.00051,0.007859501987695694
18,0.00635977927595377,0.00051,0.006206403486430645
19,0.006329507101327181,0.00051,0.006021349690854549
20,0.006246986798942089,0.00051,0.005674425046890974
21,0.00452352175489068,0.00051,0.0034606626722961664
22,0.003551061498001218,0.00051,0.003484649583697319
23,0.0032394833397120237,0.00051,0.0030917783733457327
24,0.003049314022064209,0.00051,0.0028857197612524033
25,0.0028915912844240665,0.00051,0.0033980468288064003
26,0.002779088681563735,0.00051,0.002750710817053914
27,0.0026512285694479942,0.00051,0.0026165908202528954
28,0.0025625741109251976,0.00051,0.0026219384744763374
29,0.002478819340467453,0.00051,0.0023625879548490047
30,0.002418090356513858,0.00051,0.002431639702990651
31,0.002413111040368676,0.00051,0.0022995753679424524
32,0.002325141103938222,0.00051,0.002358925761654973
33,0.0022878162562847137,0.00051,0.0022318593692034483
34,0.0022866963408887386,0.00051,0.0026581722777336836
35,0.002253303537145257,0.00051,0.0023159123957157135
36,0.0022540695499628782,0.00051,0.002220277674496174
37,0.002215612679719925,0.00051,0.0020979554392397404
38,0.002196995075792074,0.00051,0.0021093161776661873
39,0.00221395306289196,0.00051,0.002183127449825406
40,0.0021883570589125156,0.00051,0.0021492172963917255
41,0.0021548643708229065,0.00051,0.002331032184883952
42,0.0021536117419600487,0.00051,0.002139883814379573
43,0.0021461774595081806,0.00051,0.002155866241082549
44,0.00213802233338356,0.00051,0.0024759999942034483
45,0.00212515308521688,0.00051,0.004955491982400417
46,0.002129380824044347,0.00051,0.002071209019050002
47,0.001951218000613153,0.000255,0.0020081582479178905
48,0.0019583518151193857,0.000255,0.0020192530937492847
49,0.0019550176803022623,0.000255,0.002026737667620182
50,0.0019505256786942482,0.000255,0.001957909669727087
