epoch,loss,lr,val_loss
0,0.10602115094661713,0.00051,0.025040214881300926
1,0.019363943487405777,0.00051,0.013370557688176632
2,0.011858110316097736,0.00051,0.00905524380505085
3,0.00751616433262825,0.00051,0.005874051246792078
4,0.005662842188030481,0.00051,0.004727542400360107
5,0.004783143755048513,0.00051,0.00429656682536006
6,0.004206059966236353,0.00051,0.0038864202797412872
7,0.0039299181662499905,0.00051,0.0035678287968039513
8,0.003706081537529826,0.00051,0.0033301946241408587
9,0.0035276853013783693,0.00051,0.003372015431523323
10,0.0033928286284208298,0.00051,0.0030917644035071135
11,0.0033413865603506565,0.00051,0.0031346920877695084
12,0.0032259663566946983,0.00051,0.0029622309375554323
13,0.003173248842358589,0.00051,0.003463718108832836
14,0.003139607608318329,0.00051,0.0028740018606185913
15,0.0030821815598756075,0.00051,0.0029714442789554596
16,0.0030550926458090544,0.00051,0.002871671225875616
17,0.002998467767611146,0.00051,0.0031581097282469273
18,0.002970209578052163,0.00051,0.002830071374773979
19,0.002917647361755371,0.00051,0.0031473434064537287
20,0.0028953072614967823,0.00051,0.0027448441833257675
21,0.0028651109896600246,0.00051,0.002657573902979493
22,0.0028309880290180445,0.00051,0.002792004495859146
23,0.0028134642634540796,0.00051,0.002833923324942589
24,0.0027748937718570232,0.00051,0.0025623589754104614
25,0.002760597737506032,0.00051,0.002565833507105708
26,0.0027475582901388407,0.00051,0.002556829946115613
27,0.0027128555811941624,0.00051,0.0025242886040359735
28,0.0026867531705647707,0.00051,0.002538006054237485
29,0.0026754632126539946,0.00051,0.0030279546044766903
30,0.002657976932823658,0.00051,0.0026042365934699774
31,0.0026414867024868727,0.00051,0.002786916447803378
32,0.002618836471810937,0.00051,0.0024648993276059628
33,0.002606132300570607,0.00051,0.0024656993336975574
34,0.0026153698563575745,0.00051,0.0024858112446963787
35,0.0025765206664800644,0.00051,0.002537171356379986
36,0.002398780547082424,0.000255,0.0023739782627671957
37,0.002394789597019553,0.000255,0.0023953707423061132
38,0.00238185771740973,0.000255,0.002358004916459322
39,0.002376880496740341,0.000255,0.002366010332480073
40,0.0023767021484673023,0.000255,0.002330944174900651
41,0.0023659204598516226,0.000255,0.002406445564702153
42,0.0023563143331557512,0.000255,0.0023478360380977392
43,0.002346197608858347,0.000255,0.0023692066315561533
44,0.0023442646488547325,0.000255,0.0022702147252857685
45,0.002337825484573841,0.000255,0.002270772121846676
46,0.0023318661842495203,0.000255,0.002273713704198599
47,0.0023276167921721935,0.000255,0.002335786819458008
48,0.002321988809853792,0.000255,0.0022539575584232807
49,0.0023205052129924297,0.000255,0.0022522711660712957
50,0.0023043756373226643,0.000255,0.0023394753225147724
51,0.0023154125083237886,0.000255,0.0023119840770959854
52,0.002294570207595825,0.000255,0.0023013397585600615
53,0.002293200930580497,0.000255,0.002262155059725046
54,0.0022089786361902952,0.0001275,0.002190573140978813
55,0.0022071630228310823,0.0001275,0.0021677373442798853
56,0.0022032582201063633,0.0001275,0.002218120964244008
57,0.002202357165515423,0.0001275,0.0021674504969269037
58,0.002199772512540221,0.0001275,0.0022220127284526825
59,0.0022000197786837816,0.0001275,0.0021394656505435705
60,0.002192060463130474,0.0001275,0.00216102902777493
61,0.002188239013776183,0.0001275,0.002168946899473667
62,0.002185456920415163,0.0001275,0.00214745057746768
63,0.0021846219897270203,0.0001275,0.0021621002815663815
64,0.002180761657655239,0.0001275,0.0022008793894201517
65,0.002139507094398141,6.375e-05,0.00213611195795238
66,0.002137381350621581,6.375e-05,0.0021174410358071327
67,0.0021332630421966314,6.375e-05,0.002141095930710435
68,0.002133181318640709,6.375e-05,0.0021149362437427044
69,0.0021313708275556564,6.375e-05,0.0021099355071783066
70,0.002130836481228471,6.375e-05,0.0022457679733633995
71,0.002130591543391347,6.375e-05,0.002109998371452093
72,0.0021265053655952215,6.375e-05,0.002268705517053604
73,0.0021239740308374166,6.375e-05,0.002115075709298253
74,0.0021010327618569136,3.1875e-05,0.002103416947647929
75,0.0021019529085606337,3.1875e-05,0.00210386305116117
76,0.002100592479109764,3.1875e-05,0.0020954376086592674
77,0.002099771983921528,3.1875e-05,0.0020855816546827555
78,0.002097608055919409,3.1875e-05,0.0020866200793534517
79,0.002097886521369219,3.1875e-05,0.002095958450809121
80,0.002096974290907383,3.1875e-05,0.0020917074289172888
81,0.0020956327207386494,3.1875e-05,0.0021111508831381798
82,0.002096297452226281,3.1875e-05,0.002088769106194377
83,0.002083980944007635,1.59375e-05,0.002080050529912114
84,0.0020842356607317924,1.59375e-05,0.002083894796669483
85,0.0020846661645919085,1.59375e-05,0.002081591635942459
86,0.002081220969557762,1.59375e-05,0.0020859302021563053
87,0.002082407008856535,1.59375e-05,0.002077703597024083
88,0.0020817341282963753,1.59375e-05,0.0020730183459818363
89,0.002081200946122408,1.59375e-05,0.002078911056742072
90,0.002081490121781826,1.59375e-05,0.0020831087604165077
91,0.0020794521551579237,1.59375e-05,0.002085095038637519
92,0.0020744779612869024,7.96875e-06,0.00207512266933918
93,0.002073161071166396,7.96875e-06,0.0020717671141028404
94,0.0020737762097269297,7.96875e-06,0.0020729375537484884
95,0.002072906354442239,7.96875e-06,0.002074301475659013
96,0.0020725408103317022,7.96875e-06,0.0020706690847873688
97,0.0020724600180983543,7.96875e-06,0.0020711796823889017
98,0.002072746166959405,7.96875e-06,0.0020704828202724457
99,0.002072079572826624,7.96875e-06,0.0020697975996881723
100,0.0020729592069983482,7.96875e-06,0.0020688469521701336
101,0.002069206442683935,3.984375e-06,0.002070068148896098
102,0.0020686453208327293,3.984375e-06,0.0020689559169113636
103,0.002068814355880022,3.984375e-06,0.002069020178169012
104,0.0020685517229139805,3.984375e-06,0.002068714238703251
105,0.002068697242066264,3.984375e-06,0.0020679256413131952
106,0.0020680325105786324,3.984375e-06,0.0020686546340584755
107,0.002068141009658575,3.984375e-06,0.0020669782534241676
108,0.002068138448521495,3.984375e-06,0.0020676259882748127
109,0.002067522844299674,3.984375e-06,0.0020672904793173075
110,0.0020679780282080173,3.984375e-06,0.002066573826596141
111,0.002067401073873043,3.984375e-06,0.002068935427814722
112,0.002067484660074115,3.984375e-06,0.002069089561700821
113,0.002067361958324909,3.984375e-06,0.0020698432344943285
