epoch,loss,lr,val_loss
0,0.11635331064462662,0.00051,0.024325508624315262
1,0.017460480332374573,0.00051,0.013458339497447014
2,0.01228987704962492,0.00051,0.013797623105347157
3,0.01071508415043354,0.00051,0.010237756185233593
4,0.009797150269150734,0.00051,0.009860217571258545
5,0.009245616383850574,0.00051,0.00967981107532978
6,0.00879477709531784,0.00051,0.009492790326476097
7,0.008471230044960976,0.00051,0.008382153697311878
8,0.008134002797305584,0.00051,0.00871122907847166
9,0.007920904085040092,0.00051,0.007928038947284222
10,0.00778281781822443,0.00051,0.00780963059514761
11,0.007658182177692652,0.00051,0.008305924013257027
12,0.007490202318876982,0.00051,0.007540537044405937
13,0.007441527210175991,0.00051,0.0073258718475699425
14,0.00733816297724843,0.00051,0.007424744311720133
15,0.007273511495441198,0.00051,0.007377909030765295
16,0.007235515862703323,0.00051,0.0075688837096095085
17,0.007172612939029932,0.00051,0.00760271493345499
18,0.007143703754991293,0.00051,0.007270496338605881
19,0.007086201570928097,0.00051,0.007133577484637499
